zone_id,date,traffic_congestion
Z013,2025-01-01,L
Z013,2025-01-02,L
Z013,2025-01-03,M
Z013,2025-01-04,H
Z013,2025-01-05,H
Z013,2025-01-06,H
Z013,2025-01-07,M
Z013,2025-01-08,L
Z013,2025-01-09,M
Z013,2025-01-10,H
Z013,2025-01-11,L
Z013,2025-01-12,L
Z013,2025-01-13,L
Z013,2025-01-14,h
Z013,2025-01-15,M
Z013,2025-01-16,M
Z013,2025-01-17,M
Z013,2025-01-18,L
Z013,2025-01-19,L
Z013,2025-01-20,
Z013,2025-01-21,M
Z013,2025-01-22,M
Z013,2025-01-23,M
Z013,2025-01-24,
Z013,2025-01-25,L
Z013,2025-01-26,l
Z013,2025-01-27,M
Z013,2025-01-28,L
Z013,2025-01-29,M
Z013,2025-01-30,M
Z013,2025-01-31,L
Z013,2025-02-01,H
Z013,2025-02-02,H
Z013,2025-02-03,M
Z013,2025-02-04,L
Z013,2025-02-05,L
Z013,2025-02-06,L
Z013,2025-02-07,M
Z013,2025-02-08,M
Z013,2025-02-09,L
Z013,2025-02-10,
Z013,2025-02-11,L
Z013,2025-02-12,H
Z013,2025-02-13,L
Z013,2025-02-14,M
Z013,2025-02-15,H
Z013,2025-02-16,M
Z013,2025-02-17,M
Z013,2025-02-18,M
Z013,2025-02-19,M
Z013,2025-02-20,M
Z013,2025-02-21,H
Z013,2025-02-22,M
Z013,2025-02-23,M
Z013,2025-02-24,L
Z013,2025-02-25,L
Z013,2025-02-26,M
Z013,2025-02-27,L
Z013,2025-02-28,M
Z013,2025-03-01,L
Z013,2025-03-02,L
Z013,2025-03-03,M
Z013,2025-03-04,H
Z013,2025-03-05,L
Z013,2025-03-06,L
Z013,2025-03-07,M
Z013,2025-03-08,L
Z013,2025-03-09,L
Z013,2025-03-10,H
Z013,2025-03-11,H
Z013,2025-03-12,L
Z013,2025-03-13,M
Z013,2025-03-14,H
Z013,2025-03-15,H
Z013,2025-03-16,M
Z013,2025-03-17,L
Z013,2025-03-18,M
Z013,2025-03-19,L
Z013,2025-03-20,L
Z013,2025-03-21,M
Z013,2025-03-22,
Z013,2025-03-23,M
Z013,2025-03-24,M
Z013,2025-03-25,M
Z013,2025-03-26,M
Z013,2025-03-27,M
Z013,2025-03-28,M
Z013,2025-03-29,H
Z013,2025-03-30,M
Z013,2025-03-31,H
Z014,2025-01-01,L
Z014,2025-01-02,L
Z014,2025-01-03,H
Z014,2025-01-04,L
Z014,2025-01-05,M
Z014,2025-01-06,M
Z014,2025-01-07,M
Z014,2025-01-08,
Z014,2025-01-09,M
Z014,2025-01-10,m
Z014,2025-01-11,h
Z014,2025-01-12,M
Z014,2025-01-13,L
Z014,2025-01-14,H
Z014,2025-01-15,M
Z014,2025-01-16,M
Z014,2025-01-17,M
Z014,2025-01-18,
Z014,2025-01-19,M
Z014,2025-01-20,
Z014,2025-01-21,
Z014,2025-01-22,L
Z014,2025-01-23,M
Z014,2025-01-24,H
Z014,2025-01-25,H
Z014,2025-01-26,L
Z014,2025-01-27,L
Z014,2025-01-28,L
Z014,2025-01-29,L
Z014,2025-01-30,H
Z014,2025-01-31,L
Z014,2025-02-01,
Z014,2025-02-02,H
Z014,2025-02-03,L
Z014,2025-02-04,L
Z014,2025-02-05,L
Z014,2025-02-06,L
Z014,2025-02-07,H
Z014,2025-02-08,H
Z014,2025-02-09,
Z014,2025-02-10,
Z014,2025-02-11,L
Z014,2025-02-12,H
Z014,2025-02-13,M
Z014,2025-02-14,H
Z014,2025-02-15,L
Z014,2025-02-16,L
Z014,2025-02-17,L
Z014,2025-02-18,
Z014,2025-02-19,L
Z014,2025-02-20,H
Z014,2025-02-21,L
Z014,2025-02-22,L
Z014,2025-02-23,L
Z014,2025-02-24,M
Z014,2025-02-25,L
Z014,2025-02-26,H
Z014,2025-02-27,l
Z014,2025-02-28,L
Z014,2025-03-01,M
Z014,2025-03-02,M
Z014,2025-03-03,M
Z014,2025-03-04,L
Z014,2025-03-05,M
Z014,2025-03-06,L
Z014,2025-03-07,L
Z014,2025-03-08,M
Z014,2025-03-09,M
Z014,2025-03-10,L
Z014,2025-03-11,L
Z014,2025-03-12,M
Z014,2025-03-13,L
Z014,2025-03-14,H
Z014,2025-03-15,L
Z014,2025-03-16,M
Z014,2025-03-17,M
Z014,2025-03-18,M
Z014,2025-03-19,L
Z014,2025-03-20,M
Z014,2025-03-21,M
Z014,2025-03-22,H
Z014,2025-03-23,L
Z014,2025-03-24,M
Z014,2025-03-25,M
Z014,2025-03-26,M
Z014,2025-03-27,L
Z014,2025-03-28,H
Z014,2025-03-29,M
Z014,2025-03-30,L
Z014,2025-03-31,M
Z015,2025-01-01,L
Z015,2025-01-02,L
Z015,2025-01-03,M
Z015,2025-01-04,L
Z015,2025-01-05,
Z015,2025-01-06,M
Z015,2025-01-07,L
Z015,2025-01-08,H
Z015,2025-01-09,H
Z015,2025-01-10,L
Z015,2025-01-11,H
Z015,2025-01-12,L
Z015,2025-01-13,H
Z015,2025-01-14,M
Z015,2025-01-15,L
Z015,2025-01-16,M
Z015,2025-01-17,
Z015,2025-01-18,L
Z015,2025-01-19,H
Z015,2025-01-20,M
Z015,2025-01-21,
Z015,2025-01-22,H
Z015,2025-01-23,L
Z015,2025-01-24,L
Z015,2025-01-25,H
Z015,2025-01-26,L
Z015,2025-01-27,H
Z015,2025-01-28,L
Z015,2025-01-29,
Z015,2025-01-30,m
Z015,2025-01-31,L
Z015,2025-02-01,L
Z015,2025-02-02,M
Z015,2025-02-03,H
Z015,2025-02-04,L
Z015,2025-02-05,
Z015,2025-02-06,L
Z015,2025-02-07,M
Z015,2025-02-08,L
Z015,2025-02-09,H
Z015,2025-02-10,M
Z015,2025-02-11,M
Z015,2025-02-12,M
Z015,2025-02-13,L
Z015,2025-02-14,M
Z015,2025-02-15,L
Z015,2025-02-16,L
Z015,2025-02-17,L
Z015,2025-02-18,H
Z015,2025-02-19,L
Z015,2025-02-20,H
Z015,2025-02-21,L
Z015,2025-02-22,M
Z015,2025-02-23,L
Z015,2025-02-24,L
Z015,2025-02-25,H
Z015,2025-02-26,M
Z015,2025-02-27,L
Z015,2025-02-28,M
Z015,2025-03-01,L
Z015,2025-03-02,M
Z015,2025-03-03,L
Z015,2025-03-04,
Z015,2025-03-05,M
Z015,2025-03-06,M
Z015,2025-03-07,M
Z015,2025-03-08,L
Z015,2025-03-09,M
Z015,2025-03-10,M
Z015,2025-03-11,L
Z015,2025-03-12,H
Z015,2025-03-13,L
Z015,2025-03-14,L
Z015,2025-03-15,L
Z015,2025-03-16,M
Z015,2025-03-17,M
Z015,2025-03-18,L
Z015,2025-03-19,L
Z015,2025-03-20,L
Z015,2025-03-21,L
Z015,2025-03-22,H
Z015,2025-03-23,L
Z015,2025-03-24,L
Z015,2025-03-25,L
Z015,2025-03-26,M
Z015,2025-03-27,L
Z015,2025-03-28,L
Z015,2025-03-29,M
Z015,2025-03-30,L
Z015,2025-03-31,M
Z016,2025-01-01,M
Z016,2025-01-02,L
Z016,2025-01-03,M
Z016,2025-01-04,L
Z016,2025-01-05,L
Z016,2025-01-06,M
Z016,2025-01-07,L
Z016,2025-01-08,M
Z016,2025-01-09,L
Z016,2025-01-10,m
Z016,2025-01-11,H
Z016,2025-01-12,L
Z016,2025-01-13,M
Z016,2025-01-14,M
Z016,2025-01-15,M
Z016,2025-01-16,M
Z016,2025-01-17,L
Z016,2025-01-18,M
Z016,2025-01-19,M
Z016,2025-01-20,L
Z016,2025-01-21,L
Z016,2025-01-22,L
Z016,2025-01-23,L
Z016,2025-01-24,M
Z016,2025-01-25,H
Z016,2025-01-26,M
Z016,2025-01-27,H
Z016,2025-01-28,M
Z016,2025-01-29,L
Z016,2025-01-30,l
Z016,2025-01-31,H
Z016,2025-02-01,h
Z016,2025-02-02,L
Z016,2025-02-03,M
Z016,2025-02-04,H
Z016,2025-02-05,H
Z016,2025-02-06,
Z016,2025-02-07,M
Z016,2025-02-08,L
Z016,2025-02-09,M
Z016,2025-02-10,
Z016,2025-02-11,M
Z016,2025-02-12,
Z016,2025-02-13,m
Z016,2025-02-14,M
Z016,2025-02-15,H
Z016,2025-02-16,L
Z016,2025-02-17,H
Z016,2025-02-18,M
Z016,2025-02-19,M
Z016,2025-02-20,L
Z016,2025-02-21,M
Z016,2025-02-22,
Z016,2025-02-23,M
Z016,2025-02-24,H
Z016,2025-02-25,M
Z016,2025-02-26,L
Z016,2025-02-27,H
Z016,2025-02-28,L
Z016,2025-03-01,H
Z016,2025-03-02,M
Z016,2025-03-03,L
Z016,2025-03-04,L
Z016,2025-03-05,M
Z016,2025-03-06,L
Z016,2025-03-07,L
Z016,2025-03-08,
Z016,2025-03-09,L
Z016,2025-03-10,L
Z016,2025-03-11,H
Z016,2025-03-12,L
Z016,2025-03-13,L
Z016,2025-03-14,L
Z016,2025-03-15,L
Z016,2025-03-16,H
Z016,2025-03-17,L
Z016,2025-03-18,M
Z016,2025-03-19,L
Z016,2025-03-20,l
Z016,2025-03-21,H
Z016,2025-03-22,L
Z016,2025-03-23,
Z016,2025-03-24,M
Z016,2025-03-25,M
Z016,2025-03-26,M
Z016,2025-03-27,
Z016,2025-03-28,M
Z016,2025-03-29,M
Z016,2025-03-30,L
Z016,2025-03-31,L
Z017,2025-01-01,L
Z017,2025-01-02,L
Z017,2025-01-03,H
Z017,2025-01-04,H
Z017,2025-01-05,M
Z017,2025-01-06,L
Z017,2025-01-07,L
Z017,2025-01-08,L
Z017,2025-01-09,L
Z017,2025-01-10,M
Z017,2025-01-11,L
Z017,2025-01-12,H
Z017,2025-01-13,L
Z017,2025-01-14,H
Z017,2025-01-15,L
Z017,2025-01-16,M
Z017,2025-01-17,H
Z017,2025-01-18,M
Z017,2025-01-19,H
Z017,2025-01-20,M
Z017,2025-01-21,M
Z017,2025-01-22,M
Z017,2025-01-23,M
Z017,2025-01-24,L
Z017,2025-01-25,M
Z017,2025-01-26,M
Z017,2025-01-27,M
Z017,2025-01-28,L
Z017,2025-01-29,L
Z017,2025-01-30,
Z017,2025-01-31,M
Z017,2025-02-01,L
Z017,2025-02-02,H
Z017,2025-02-03,l
Z017,2025-02-04,
Z017,2025-02-05,
Z017,2025-02-06,M
Z017,2025-02-07,L
Z017,2025-02-08,M
Z017,2025-02-09,M
Z017,2025-02-10,M
Z017,2025-02-11,l
Z017,2025-02-12,
Z017,2025-02-13,L
Z017,2025-02-14,M
Z017,2025-02-15,M
Z017,2025-02-16,H
Z017,2025-02-17,L
Z017,2025-02-18,L
Z017,2025-02-19,M
Z017,2025-02-20,M
Z017,2025-02-21,L
Z017,2025-02-22,L
Z017,2025-02-23,L
Z017,2025-02-24,H
Z017,2025-02-25,M
Z017,2025-02-26,H
Z017,2025-02-27,L
Z017,2025-02-28,L
Z017,2025-03-01,L
Z017,2025-03-02,H
Z017,2025-03-03,H
Z017,2025-03-04,L
Z017,2025-03-05,L
Z017,2025-03-06,M
Z017,2025-03-07,L
Z017,2025-03-08,M
Z017,2025-03-09,L
Z017,2025-03-10,M
Z017,2025-03-11,M
Z017,2025-03-12,M
Z017,2025-03-13,L
Z017,2025-03-14,L
Z017,2025-03-15,
Z017,2025-03-16,L
Z017,2025-03-17,M
Z017,2025-03-18,H
Z017,2025-03-19,
Z017,2025-03-20,
Z017,2025-03-21,L
Z017,2025-03-22,M
Z017,2025-03-23,L
Z017,2025-03-24,M
Z017,2025-03-25,H
Z017,2025-03-26,L
Z017,2025-03-27,H
Z017,2025-03-28,H
Z017,2025-03-29,
Z017,2025-03-30,H
Z017,2025-03-31,
Z018,2025-01-01,M
Z018,2025-01-02,M
Z018,2025-01-03,M
Z018,2025-01-04,L
Z018,2025-01-05,H
Z018,2025-01-06,L
Z018,2025-01-07,M
Z018,2025-01-08,
Z018,2025-01-09,H
Z018,2025-01-10,
Z018,2025-01-11,M
Z018,2025-01-12,M
Z018,2025-01-13,H
Z018,2025-01-14,H
Z018,2025-01-15,L
Z018,2025-01-16,M
Z018,2025-01-17,M
Z018,2025-01-18,M
Z018,2025-01-19,M
Z018,2025-01-20,M
Z018,2025-01-21,M
Z018,2025-01-22,L
Z018,2025-01-23,L
Z018,2025-01-24,H
Z018,2025-01-25,H
Z018,2025-01-26,L
Z018,2025-01-27,M
Z018,2025-01-28,L
Z018,2025-01-29,L
Z018,2025-01-30,L
Z018,2025-01-31,h
Z018,2025-02-01,M
Z018,2025-02-02,L
Z018,2025-02-03,L
Z018,2025-02-04,m
Z018,2025-02-05,L
Z018,2025-02-06,L
Z018,2025-02-07,M
Z018,2025-02-08,M
Z018,2025-02-09,M
Z018,2025-02-10,L
Z018,2025-02-11,M
Z018,2025-02-12,H
Z018,2025-02-13,M
Z018,2025-02-14,M
Z018,2025-02-15,H
Z018,2025-02-16,L
Z018,2025-02-17,H
Z018,2025-02-18,H
Z018,2025-02-19,L
Z018,2025-02-20,H
Z018,2025-02-21,M
Z018,2025-02-22,M
Z018,2025-02-23,H
Z018,2025-02-24,M
Z018,2025-02-25,L
Z018,2025-02-26,
Z018,2025-02-27,
Z018,2025-02-28,M
Z018,2025-03-01,H
Z018,2025-03-02,M
Z018,2025-03-03,L
Z018,2025-03-04,L
Z018,2025-03-05,M
Z018,2025-03-06,M
Z018,2025-03-07,L
Z018,2025-03-08,L
Z018,2025-03-09,L
Z018,2025-03-10,L
Z018,2025-03-11,M
Z018,2025-03-12,M
Z018,2025-03-13,L
Z018,2025-03-14,L
Z018,2025-03-15,H
Z018,2025-03-16,l
Z018,2025-03-17,L
Z018,2025-03-18,M
Z018,2025-03-19,H
Z018,2025-03-20,L
Z018,2025-03-21,L
Z018,2025-03-22,M
Z018,2025-03-23,M
Z018,2025-03-24,L
Z018,2025-03-25,M
Z018,2025-03-26,M
Z018,2025-03-27,
Z018,2025-03-28,m
Z018,2025-03-29,
Z018,2025-03-30,L
Z018,2025-03-31,
Z019,2025-01-01,
Z019,2025-01-02,M
Z019,2025-01-03,H
Z019,2025-01-04,M
Z019,2025-01-05,M
Z019,2025-01-06,h
Z019,2025-01-07,M
Z019,2025-01-08,L
Z019,2025-01-09,L
Z019,2025-01-10,M
Z019,2025-01-11,H
Z019,2025-01-12,L
Z019,2025-01-13,H
Z019,2025-01-14,M
Z019,2025-01-15,M
Z019,2025-01-16,M
Z019,2025-01-17,M
Z019,2025-01-18,L
Z019,2025-01-19,L
Z019,2025-01-20,M
Z019,2025-01-21,L
Z019,2025-01-22,L
Z019,2025-01-23,M
Z019,2025-01-24,L
Z019,2025-01-25,L
Z019,2025-01-26,L
Z019,2025-01-27,L
Z019,2025-01-28,H
Z019,2025-01-29,L
Z019,2025-01-30,H
Z019,2025-01-31,M
Z019,2025-02-01,L
Z019,2025-02-02,L
Z019,2025-02-03,M
Z019,2025-02-04,M
Z019,2025-02-05,M
Z019,2025-02-06,L
Z019,2025-02-07,M
Z019,2025-02-08,L
Z019,2025-02-09,L
Z019,2025-02-10,L
Z019,2025-02-11,L
Z019,2025-02-12,l
Z019,2025-02-13,M
Z019,2025-02-14,L
Z019,2025-02-15,L
Z019,2025-02-16,L
Z019,2025-02-17,M
Z019,2025-02-18,M
Z019,2025-02-19,L
Z019,2025-02-20,M
Z019,2025-02-21,L
Z019,2025-02-22,L
Z019,2025-02-23,M
Z019,2025-02-24,L
Z019,2025-02-25,L
Z019,2025-02-26,L
Z019,2025-02-27,L
Z019,2025-02-28,H
Z019,2025-03-01,L
Z019,2025-03-02,M
Z019,2025-03-03,
Z019,2025-03-04,H
Z019,2025-03-05,L
Z019,2025-03-06,L
Z019,2025-03-07,M
Z019,2025-03-08,L
Z019,2025-03-09,L
Z019,2025-03-10,H
Z019,2025-03-11,M
Z019,2025-03-12,L
Z019,2025-03-13,H
Z019,2025-03-14,L
Z019,2025-03-15,H
Z019,2025-03-16,h
Z019,2025-03-17,M
Z019,2025-03-18,L
Z019,2025-03-19,M
Z019,2025-03-20,H
Z019,2025-03-21,
Z019,2025-03-22,L
Z019,2025-03-23,H
Z019,2025-03-24,M
Z019,2025-03-25,L
Z019,2025-03-26,L
Z019,2025-03-27,
Z019,2025-03-28,H
Z019,2025-03-29,L
Z019,2025-03-30,M
Z019,2025-03-31,L
Z020,2025-01-01,
Z020,2025-01-02,L
Z020,2025-01-03,H
Z020,2025-01-04,L
Z020,2025-01-05,H
Z020,2025-01-06,L
Z020,2025-01-07,L
Z020,2025-01-08,M
Z020,2025-01-09,M
Z020,2025-01-10,H
Z020,2025-01-11,M
Z020,2025-01-12,H
Z020,2025-01-13,L
Z020,2025-01-14,L
Z020,2025-01-15,H
Z020,2025-01-16,L
Z020,2025-01-17,H
Z020,2025-01-18,H
Z020,2025-01-19,M
Z020,2025-01-20,H
Z020,2025-01-21,H
Z020,2025-01-22,M
Z020,2025-01-23,H
Z020,2025-01-24,M
Z020,2025-01-25,M
Z020,2025-01-26,M
Z020,2025-01-27,M
Z020,2025-01-28,H
Z020,2025-01-29,M
Z020,2025-01-30,L
Z020,2025-01-31,L
Z020,2025-02-01,L
Z020,2025-02-02,H
Z020,2025-02-03,M
Z020,2025-02-04,H
Z020,2025-02-05,M
Z020,2025-02-06,L
Z020,2025-02-07,H
Z020,2025-02-08,M
Z020,2025-02-09,L
Z020,2025-02-10,H
Z020,2025-02-11,H
Z020,2025-02-12,H
Z020,2025-02-13,M
Z020,2025-02-14,H
Z020,2025-02-15,M
Z020,2025-02-16,M
Z020,2025-02-17,H
Z020,2025-02-18,M
Z020,2025-02-19,L
Z020,2025-02-20,L
Z020,2025-02-21,H
Z020,2025-02-22,L
Z020,2025-02-23,H
Z020,2025-02-24,M
Z020,2025-02-25,L
Z020,2025-02-26,M
Z020,2025-02-27,M
Z020,2025-02-28,L
Z020,2025-03-01,L
Z020,2025-03-02,M
Z020,2025-03-03,H
Z020,2025-03-04,L
Z020,2025-03-05,L
Z020,2025-03-06,L
Z020,2025-03-07,M
Z020,2025-03-08,H
Z020,2025-03-09,M
Z020,2025-03-10,H
Z020,2025-03-11,
Z020,2025-03-12,M
Z020,2025-03-13,M
Z020,2025-03-14,M
Z020,2025-03-15,L
Z020,2025-03-16,M
Z020,2025-03-17,M
Z020,2025-03-18,M
Z020,2025-03-19,L
Z020,2025-03-20,M
Z020,2025-03-21,H
Z020,2025-03-22,L
Z020,2025-03-23,M
Z020,2025-03-24,M
Z020,2025-03-25,M
Z020,2025-03-26,
Z020,2025-03-27,M
Z020,2025-03-28,H
Z020,2025-03-29,M
Z020,2025-03-30,
Z020,2025-03-31,L
Z021,2025-01-01,L
Z021,2025-01-02,H
Z021,2025-01-03,M
Z021,2025-01-04,M
Z021,2025-01-05,M
Z021,2025-01-06,M
Z021,2025-01-07,L
Z021,2025-01-08,h
Z021,2025-01-09,L
Z021,2025-01-10,H
Z021,2025-01-11,L
Z021,2025-01-12,M
Z021,2025-01-13,M
Z021,2025-01-14,
Z021,2025-01-15,
Z021,2025-01-16,L
Z021,2025-01-17,L
Z021,2025-01-18,H
Z021,2025-01-19,L
Z021,2025-01-20,L
Z021,2025-01-21,m
Z021,2025-01-22,H
Z021,2025-01-23,M
Z021,2025-01-24,L
Z021,2025-01-25,L
Z021,2025-01-26,L
Z021,2025-01-27,L
Z021,2025-01-28,M
Z021,2025-01-29,L
Z021,2025-01-30,L
Z021,2025-01-31,H
Z021,2025-02-01,H
Z021,2025-02-02,H
Z021,2025-02-03,L
Z021,2025-02-04,L
Z021,2025-02-05,M
Z021,2025-02-06,H
Z021,2025-02-07,M
Z021,2025-02-08,L
Z021,2025-02-09,H
Z021,2025-02-10,M
Z021,2025-02-11,M
Z021,2025-02-12,L
Z021,2025-02-13,H
Z021,2025-02-14,M
Z021,2025-02-15,M
Z021,2025-02-16,
Z021,2025-02-17,
Z021,2025-02-18,L
Z021,2025-02-19,L
Z021,2025-02-20,M
Z021,2025-02-21,L
Z021,2025-02-22,H
Z021,2025-02-23,H
Z021,2025-02-24,L
Z021,2025-02-25,M
Z021,2025-02-26,M
Z021,2025-02-27,L
Z021,2025-02-28,M
Z021,2025-03-01,L
Z021,2025-03-02,L
Z021,2025-03-03,L
Z021,2025-03-04,M
Z021,2025-03-05,L
Z021,2025-03-06,L
Z021,2025-03-07,L
Z021,2025-03-08,L
Z021,2025-03-09,L
Z021,2025-03-10,L
Z021,2025-03-11,M
Z021,2025-03-12,H
Z021,2025-03-13,M
Z021,2025-03-14,M
Z021,2025-03-15,H
Z021,2025-03-16,M
Z021,2025-03-17,M
Z021,2025-03-18,H
Z021,2025-03-19,H
Z021,2025-03-20,H
Z021,2025-03-21,L
Z021,2025-03-22,H
Z021,2025-03-23,L
Z021,2025-03-24,L
Z021,2025-03-25,M
Z021,2025-03-26,L
Z021,2025-03-27,M
Z021,2025-03-28,M
Z021,2025-03-29,L
Z021,2025-03-30,l
Z021,2025-03-31,L
Z022,2025-01-01,M
Z022,2025-01-02,
Z022,2025-01-03,H
Z022,2025-01-04,L
Z022,2025-01-05,
Z022,2025-01-06,L
Z022,2025-01-07,H
Z022,2025-01-08,L
Z022,2025-01-09,H
Z022,2025-01-10,L
Z022,2025-01-11,M
Z022,2025-01-12,L
Z022,2025-01-13,L
Z022,2025-01-14,L
Z022,2025-01-15,L
Z022,2025-01-16,L
Z022,2025-01-17,
Z022,2025-01-18,M
Z022,2025-01-19,L
Z022,2025-01-20,H
Z022,2025-01-21,H
Z022,2025-01-22,L
Z022,2025-01-23,L
Z022,2025-01-24,M
Z022,2025-01-25,M
Z022,2025-01-26,H
Z022,2025-01-27,M
Z022,2025-01-28,L
Z022,2025-01-29,H
Z022,2025-01-30,M
Z022,2025-01-31,L
Z022,2025-02-01,L
Z022,2025-02-02,M
Z022,2025-02-03,M
Z022,2025-02-04,H
Z022,2025-02-05,m
Z022,2025-02-06,L
Z022,2025-02-07,M
Z022,2025-02-08,L
Z022,2025-02-09,L
Z022,2025-02-10,L
Z022,2025-02-11,L
Z022,2025-02-12,H
Z022,2025-02-13,L
Z022,2025-02-14,L
Z022,2025-02-15,L
Z022,2025-02-16,H
Z022,2025-02-17,M
Z022,2025-02-18,H
Z022,2025-02-19,L
Z022,2025-02-20,M
Z022,2025-02-21,L
Z022,2025-02-22,M
Z022,2025-02-23,M
Z022,2025-02-24,H
Z022,2025-02-25,M
Z022,2025-02-26,M
Z022,2025-02-27,L
Z022,2025-02-28,H
Z022,2025-03-01,H
Z022,2025-03-02,L
Z022,2025-03-03,L
Z022,2025-03-04,L
Z022,2025-03-05,L
Z022,2025-03-06,L
Z022,2025-03-07,M
Z022,2025-03-08,M
Z022,2025-03-09,L
Z022,2025-03-10,L
Z022,2025-03-11,H
Z022,2025-03-12,M
Z022,2025-03-13,L
Z022,2025-03-14,L
Z022,2025-03-15,H
Z022,2025-03-16,H
Z022,2025-03-17,M
Z022,2025-03-18,L
Z022,2025-03-19,L
Z022,2025-03-20,H
Z022,2025-03-21,H
Z022,2025-03-22,M
Z022,2025-03-23,L
Z022,2025-03-24,M
Z022,2025-03-25,M
Z022,2025-03-26,l
Z022,2025-03-27,H
Z022,2025-03-28,
Z022,2025-03-29,H
Z022,2025-03-30,M
Z022,2025-03-31,L
Z023,2025-01-01,L
Z023,2025-01-02,M
Z023,2025-01-03,L
Z023,2025-01-04,L
Z023,2025-01-05,H
Z023,2025-01-06,
Z023,2025-01-07,M
Z023,2025-01-08,L
Z023,2025-01-09,H
Z023,2025-01-10,L
Z023,2025-01-11,L
Z023,2025-01-12,L
Z023,2025-01-13,L
Z023,2025-01-14,L
Z023,2025-01-15,H
Z023,2025-01-16,M
Z023,2025-01-17,H
Z023,2025-01-18,L
Z023,2025-01-19,M
Z023,2025-01-20,M
Z023,2025-01-21,L
Z023,2025-01-22,L
Z023,2025-01-23,L
Z023,2025-01-24,L
Z023,2025-01-25,H
Z023,2025-01-26,
Z023,2025-01-27,L
Z023,2025-01-28,H
Z023,2025-01-29,M
Z023,2025-01-30,H
Z023,2025-01-31,L
Z023,2025-02-01,H
Z023,2025-02-02,M
Z023,2025-02-03,M
Z023,2025-02-04,M
Z023,2025-02-05,M
Z023,2025-02-06,
Z023,2025-02-07,H
Z023,2025-02-08,L
Z023,2025-02-09,L
Z023,2025-02-10,M
Z023,2025-02-11,M
Z023,2025-02-12,H
Z023,2025-02-13,H
Z023,2025-02-14,L
Z023,2025-02-15,L
Z023,2025-02-16,L
Z023,2025-02-17,L
Z023,2025-02-18,L
Z023,2025-02-19,L
Z023,2025-02-20,M
Z023,2025-02-21,L
Z023,2025-02-22,L
Z023,2025-02-23,M
Z023,2025-02-24,M
Z023,2025-02-25,L
Z023,2025-02-26,M
Z023,2025-02-27,H
Z023,2025-02-28,H
Z023,2025-03-01,H
Z023,2025-03-02,M
Z023,2025-03-03,M
Z023,2025-03-04,H
Z023,2025-03-05,
Z023,2025-03-06,M
Z023,2025-03-07,M
Z023,2025-03-08,L
Z023,2025-03-09,L
Z023,2025-03-10,H
Z023,2025-03-11,L
Z023,2025-03-12,M
Z023,2025-03-13,M
Z023,2025-03-14,
Z023,2025-03-15,M
Z023,2025-03-16,L
Z023,2025-03-17,M
Z023,2025-03-18,M
Z023,2025-03-19,H
Z023,2025-03-20,
Z023,2025-03-21,H
Z023,2025-03-22,L
Z023,2025-03-23,l
Z023,2025-03-24,M
Z023,2025-03-25,M
Z023,2025-03-26,M
Z023,2025-03-27,H
Z023,2025-03-28,L
Z023,2025-03-29,L
Z023,2025-03-30,H
Z023,2025-03-31,H
Z024,2025-01-01,M
Z024,2025-01-02,M
Z024,2025-01-03,H
Z024,2025-01-04,M
Z024,2025-01-05,M
Z024,2025-01-06,M
Z024,2025-01-07,H
Z024,2025-01-08,l
Z024,2025-01-09,L
Z024,2025-01-10,L
Z024,2025-01-11,M
Z024,2025-01-12,L
Z024,2025-01-13,L
Z024,2025-01-14,L
Z024,2025-01-15,L
Z024,2025-01-16,L
Z024,2025-01-17,H
Z024,2025-01-18,L
Z024,2025-01-19,M
Z024,2025-01-20,M
Z024,2025-01-21,M
Z024,2025-01-22,L
Z024,2025-01-23,L
Z024,2025-01-24,H
Z024,2025-01-25,L
Z024,2025-01-26,M
Z024,2025-01-27,M
Z024,2025-01-28,L
Z024,2025-01-29,H
Z024,2025-01-30,M
Z024,2025-01-31,M
Z024,2025-02-01,L
Z024,2025-02-02,L
Z024,2025-02-03,L
Z024,2025-02-04,H
Z024,2025-02-05,
Z024,2025-02-06,H
Z024,2025-02-07,H
Z024,2025-02-08,M
Z024,2025-02-09,M
Z024,2025-02-10,h
Z024,2025-02-11,
Z024,2025-02-12,L
Z024,2025-02-13,
Z024,2025-02-14,L
Z024,2025-02-15,L
Z024,2025-02-16,M
Z024,2025-02-17,L
Z024,2025-02-18,L
Z024,2025-02-19,L
Z024,2025-02-20,L
Z024,2025-02-21,M
Z024,2025-02-22,L
Z024,2025-02-23,L
Z024,2025-02-24,M
Z024,2025-02-25,M
Z024,2025-02-26,L
Z024,2025-02-27,M
Z024,2025-02-28,L
Z024,2025-03-01,H
Z024,2025-03-02,L
Z024,2025-03-03,M
Z024,2025-03-04,H
Z024,2025-03-05,M
Z024,2025-03-06,H
Z024,2025-03-07,
Z024,2025-03-08,L
Z024,2025-03-09,M
Z024,2025-03-10,L
Z024,2025-03-11,M
Z024,2025-03-12,
Z024,2025-03-13,H
Z024,2025-03-14,M
Z024,2025-03-15,L
Z024,2025-03-16,M
Z024,2025-03-17,l
Z024,2025-03-18,M
Z024,2025-03-19,L
Z024,2025-03-20,L
Z024,2025-03-21,H
Z024,2025-03-22,M
Z024,2025-03-23,M
Z024,2025-03-24,M
Z024,2025-03-25,L
Z024,2025-03-26,M
Z024,2025-03-27,L
Z024,2025-03-28,M
Z024,2025-03-29,H
Z024,2025-03-30,L
Z024,2025-03-31,M
Z025,2025-01-01,L
