zone_id,date,bike_availability
Z011,2025-02-16,67.0
Z011,2025-02-17,44.0
Z011,2025-02-18,31.0
Z011,2025-02-19,18.0
Z011,2025-02-20,55.0
Z011,2025-02-21,16.0
Z011,2025-02-22,82.0
Z011,2025-02-23,7.0
Z011,2025-02-24,97.0
Z011,2025-02-25,60.0
Z011,2025-02-26,7.0
Z011,2025-02-27,7.0
Z011,2025-02-28,59.0
Z011,2025-03-01,184.0
Z011,2025-03-02,42.0
Z011,2025-03-03,27.0
Z011,2025-03-04,131.0
Z011,2025-03-05,183.0
Z011,2025-03-06,187.0
Z011,2025-03-07,2.0
Z011,2025-03-08,107.0
Z011,2025-03-09,61.0
Z011,2025-03-10,83.0
Z011,2025-03-11,41.0
Z011,2025-03-12,
Z011,2025-03-13,55.0
Z011,2025-03-14,148.0
Z011,2025-03-15,85.0
Z011,2025-03-16,
Z011,2025-03-17,121.0
Z011,2025-03-18,180.0
Z011,2025-03-19,61.0
Z011,2025-03-20,199.0
Z011,2025-03-21,103.0
Z011,2025-03-22,188.0
Z011,2025-03-23,81.0
Z011,2025-03-24,
Z011,2025-03-25,63.0
Z011,2025-03-26,65.0
Z011,2025-03-27,181.0
Z011,2025-03-28,116.0
Z011,2025-03-29,76.0
Z011,2025-03-30,88.0
Z011,2025-03-31,139.0
Z012,2025-01-01,27.0
Z012,2025-01-02,175.0
Z012,2025-01-03,85.0
Z012,2025-01-04,73.0
Z012,2025-01-05,94.0
Z012,2025-01-06,141.0
Z012,2025-01-07,66.0
Z012,2025-01-08,57.0
Z012,2025-01-09,177.0
Z012,2025-01-10,101.0
Z012,2025-01-11,120.0
Z012,2025-01-12,138.0
Z012,2025-01-13,169.0
Z012,2025-01-14,89.0
Z012,2025-01-15,79.0
Z012,2025-01-16,21.0
Z012,2025-01-17,174.0
Z012,2025-01-18,86.0
Z012,2025-01-19,54.0
Z012,2025-01-20,83.0
Z012,2025-01-21,86.0
Z012,2025-01-22,54.0
Z012,2025-01-23,185.0
Z012,2025-01-24,137.0
Z012,2025-01-25,
Z012,2025-01-26,180.0
Z012,2025-01-27,46.0
Z012,2025-01-28,90.0
Z012,2025-01-29,187.0
Z012,2025-01-30,51.0
Z012,2025-01-31,99.0
Z012,2025-02-01,171.0
Z012,2025-02-02,103.0
Z012,2025-02-03,53.0
Z012,2025-02-04,135.0
Z012,2025-02-05,95.0
Z012,2025-02-06,6.0
Z012,2025-02-07,140.0
Z012,2025-02-08,47.0
Z012,2025-02-09,
Z012,2025-02-10,
Z012,2025-02-11,115.0
Z012,2025-02-12,195.0
Z012,2025-02-13,64.0
Z012,2025-02-14,36.0
Z012,2025-02-15,163.0
Z012,2025-02-16,119.0
Z012,2025-02-17,124.0
Z012,2025-02-18,39.0
Z012,2025-02-19,48.0
Z012,2025-02-20,104.0
Z012,2025-02-21,197.0
Z012,2025-02-22,11.0
Z012,2025-02-23,114.0
Z012,2025-02-24,49.0
Z012,2025-02-25,181.0
Z012,2025-02-26,21.0
Z012,2025-02-27,89.0
Z012,2025-02-28,97.0
Z012,2025-03-01,156.0
Z012,2025-03-02,130.0
Z012,2025-03-03,3.0
Z012,2025-03-04,91.0
Z012,2025-03-05,156.0
Z012,2025-03-06,129.0
Z012,2025-03-07,176.0
Z012,2025-03-08,126.0
Z012,2025-03-09,89.0
Z012,2025-03-10,39.0
Z012,2025-03-11,104.0
Z012,2025-03-12,1.0
Z012,2025-03-13,95.0
Z012,2025-03-14,37.0
Z012,2025-03-15,76.0
Z012,2025-03-16,162.0
Z012,2025-03-17,6.0
Z012,2025-03-18,191.0
Z012,2025-03-19,168.0
Z012,2025-03-20,55.0
Z012,2025-03-21,17.0
Z012,2025-03-22,31.0
Z012,2025-03-23,83.0
Z012,2025-03-24,138.0
Z012,2025-03-25,174.0
Z012,2025-03-26,64.0
Z012,2025-03-27,123.0
Z012,2025-03-28,
Z012,2025-03-29,59.0
Z012,2025-03-30,75.0
Z012,2025-03-31,31.0
Z013,2025-01-01,69.0
Z013,2025-01-02,
Z013,2025-01-03,94.0
Z013,2025-01-04,25.0
Z013,2025-01-05,92.0
Z013,2025-01-06,98.0
Z013,2025-01-07,183.0
Z013,2025-01-08,199.0
Z013,2025-01-09,16.0
Z013,2025-01-10,66.0
Z013,2025-01-11,195.0
Z013,2025-01-12,87.0
Z013,2025-01-13,152.0
Z013,2025-01-14,167.0
Z013,2025-01-15,39.0
Z013,2025-01-16,
Z013,2025-01-17,179.0
Z013,2025-01-18,65.0
Z013,2025-01-19,140.0
Z013,2025-01-20,120.0
Z013,2025-01-21,153.0
Z013,2025-01-22,54.0
Z013,2025-01-23,127.0
Z013,2025-01-24,145.0
Z013,2025-01-25,37.0
Z013,2025-01-26,127.0
Z013,2025-01-27,127.0
Z013,2025-01-28,92.0
Z013,2025-01-29,18.0
Z013,2025-01-30,176.0
Z013,2025-01-31,148.0
Z013,2025-02-01,73.0
Z013,2025-02-02,15.0
Z013,2025-02-03,126.0
Z013,2025-02-04,51.0
Z013,2025-02-05,144.0
Z013,2025-02-06,
Z013,2025-02-07,136.0
Z013,2025-02-08,5.0
Z013,2025-02-09,190.0
Z013,2025-02-10,128.0
Z013,2025-02-11,39.0
Z013,2025-02-12,58.0
Z013,2025-02-13,168.0
Z013,2025-02-14,55.0
Z013,2025-02-15,168.0
Z013,2025-02-16,93.0
Z013,2025-02-17,7.0
Z013,2025-02-18,80.0
Z013,2025-02-19,
Z013,2025-02-20,103.0
Z013,2025-02-21,16.0
Z013,2025-02-22,171.0
Z013,2025-02-23,153.0
Z013,2025-02-24,172.0
Z013,2025-02-25,155.0
Z013,2025-02-26,159.0
Z013,2025-02-27,41.0
Z013,2025-02-28,174.0
Z013,2025-03-01,112.0
Z013,2025-03-02,72.0
Z013,2025-03-03,81.0
Z013,2025-03-04,184.0
Z013,2025-03-05,
Z013,2025-03-06,54.0
Z013,2025-03-07,160.0
Z013,2025-03-08,118.0
Z013,2025-03-09,
Z013,2025-03-10,102.0
Z013,2025-03-11,66.0
Z013,2025-03-12,4.0
Z013,2025-03-13,103.0
Z013,2025-03-14,19.0
Z013,2025-03-15,192.0
Z013,2025-03-16,88.0
Z013,2025-03-17,62.0
Z013,2025-03-18,182.0
Z013,2025-03-19,116.0
Z013,2025-03-20,136.0
Z013,2025-03-21,118.0
Z013,2025-03-22,15.0
Z013,2025-03-23,127.0
Z013,2025-03-24,50.0
Z013,2025-03-25,74.0
Z013,2025-03-26,144.0
Z013,2025-03-27,109.0
Z013,2025-03-28,170.0
Z013,2025-03-29,34.0
Z013,2025-03-30,147.0
Z013,2025-03-31,35.0
Z014,2025-01-01,127.0
Z014,2025-01-02,153.0
Z014,2025-01-03,65.0
Z014,2025-01-04,83.0
Z014,2025-01-05,102.0
Z014,2025-01-06,164.0
Z014,2025-01-07,137.0
Z014,2025-01-08,4.0
Z014,2025-01-09,9.0
Z014,2025-01-10,9.0
Z014,2025-01-11,28.0
Z014,2025-01-12,158.0
Z014,2025-01-13,
Z014,2025-01-14,17.0
Z014,2025-01-15,79.0
Z014,2025-01-16,176.0
Z014,2025-01-17,158.0
Z014,2025-01-18,77.0
Z014,2025-01-19,187.0
Z014,2025-01-20,30.0
Z014,2025-01-21,118.0
Z014,2025-01-22,23.0
Z014,2025-01-23,114.0
Z014,2025-01-24,125.0
Z014,2025-01-25,197.0
Z014,2025-01-26,162.0
Z014,2025-01-27,93.0
Z014,2025-01-28,24.0
Z014,2025-01-29,104.0
Z014,2025-01-30,115.0
Z014,2025-01-31,95.0
Z014,2025-02-01,30.0
Z014,2025-02-02,4.0
Z014,2025-02-03,42.0
Z014,2025-02-04,17.0
Z014,2025-02-05,22.0
Z014,2025-02-06,24.0
Z014,2025-02-07,173.0
Z014,2025-02-08,97.0
Z014,2025-02-09,145.0
Z014,2025-02-10,54.0
Z014,2025-02-11,129.0
Z014,2025-02-12,116.0
Z014,2025-02-13,191.0
Z014,2025-02-14,172.0
Z014,2025-02-15,93.0
Z014,2025-02-16,40.0
Z014,2025-02-17,179.0
Z014,2025-02-18,83.0
Z014,2025-02-19,6.0
Z014,2025-02-20,134.0
Z014,2025-02-21,68.0
Z014,2025-02-22,111.0
Z014,2025-02-23,111.0
Z014,2025-02-24,51.0
Z014,2025-02-25,22.0
Z014,2025-02-26,131.0
Z014,2025-02-27,196.0
Z014,2025-02-28,20.0
Z014,2025-03-01,54.0
Z014,2025-03-02,88.0
Z014,2025-03-03,173.0
Z014,2025-03-04,50.0
Z014,2025-03-05,125.0
Z014,2025-03-06,168.0
Z014,2025-03-07,166.0
Z014,2025-03-08,68.0
Z014,2025-03-09,179.0
Z014,2025-03-10,
Z014,2025-03-11,115.0
Z014,2025-03-12,150.0
Z014,2025-03-13,88.0
Z014,2025-03-14,59.0
Z014,2025-03-15,33.0
Z014,2025-03-16,14.0
Z014,2025-03-17,82.0
Z014,2025-03-18,26.0
Z014,2025-03-19,55.0
Z014,2025-03-20,43.0
Z014,2025-03-21,181.0
Z014,2025-03-22,71.0
Z014,2025-03-23,56.0
Z014,2025-03-24,187.0
Z014,2025-03-25,120.0
Z014,2025-03-26,93.0
Z014,2025-03-27,88.0
Z014,2025-03-28,144.0
Z014,2025-03-29,123.0
Z014,2025-03-30,188.0
Z014,2025-03-31,198.0
Z015,2025-01-01,198.0
Z015,2025-01-02,189.0
Z015,2025-01-03,184.0
Z015,2025-01-04,183.0
Z015,2025-01-05,186.0
Z015,2025-01-06,168.0
Z015,2025-01-07,
Z015,2025-01-08,77.0
Z015,2025-01-09,
Z015,2025-01-10,35.0
Z015,2025-01-11,146.0
Z015,2025-01-12,51.0
Z015,2025-01-13,193.0
Z015,2025-01-14,58.0
Z015,2025-01-15,31.0
Z015,2025-01-16,114.0
Z015,2025-01-17,11.0
Z015,2025-01-18,15.0
Z015,2025-01-19,10.0
Z015,2025-01-20,156.0
Z015,2025-01-21,111.0
Z015,2025-01-22,166.0
Z015,2025-01-23,7.0
Z015,2025-01-24,138.0
Z015,2025-01-25,3.0
Z015,2025-01-26,37.0
Z015,2025-01-27,147.0
Z015,2025-01-28,40.0
Z015,2025-01-29,
Z015,2025-01-30,135.0
Z015,2025-01-31,79.0
Z015,2025-02-01,100.0
Z015,2025-02-02,9.0
Z015,2025-02-03,24.0
Z015,2025-02-04,160.0
Z015,2025-02-05,171.0
Z015,2025-02-06,178.0
Z015,2025-02-07,46.0
Z015,2025-02-08,46.0
Z015,2025-02-09,49.0
Z015,2025-02-10,38.0
Z015,2025-02-11,175.0
Z015,2025-02-12,176.0
Z015,2025-02-13,134.0
Z015,2025-02-14,119.0
Z015,2025-02-15,75.0
Z015,2025-02-16,
Z015,2025-02-17,185.0
Z015,2025-02-18,31.0
Z015,2025-02-19,120.0
Z015,2025-02-20,101.0
Z015,2025-02-21,112.0
Z015,2025-02-22,
Z015,2025-02-23,21.0
Z015,2025-02-24,123.0
Z015,2025-02-25,42.0
Z015,2025-02-26,146.0
Z015,2025-02-27,68.0
Z015,2025-02-28,44.0
Z015,2025-03-01,
Z015,2025-03-02,0.0
Z015,2025-03-03,105.0
Z015,2025-03-04,103.0
Z015,2025-03-05,126.0
Z015,2025-03-06,54.0
Z015,2025-03-07,26.0
Z015,2025-03-08,195.0
Z015,2025-03-09,
Z015,2025-03-10,173.0
Z015,2025-03-11,139.0
Z015,2025-03-12,22.0
Z015,2025-03-13,179.0
Z015,2025-03-14,18.0
Z015,2025-03-15,194.0
Z015,2025-03-16,43.0
Z015,2025-03-17,157.0
Z015,2025-03-18,121.0
Z015,2025-03-19,143.0
Z015,2025-03-20,183.0
Z015,2025-03-21,161.0
Z015,2025-03-22,81.0
Z015,2025-03-23,
Z015,2025-03-24,106.0
Z015,2025-03-25,153.0
Z015,2025-03-26,192.0
Z015,2025-03-27,20.0
Z015,2025-03-28,22.0
Z015,2025-03-29,
Z015,2025-03-30,113.0
Z015,2025-03-31,153.0
Z016,2025-01-01,
Z016,2025-01-02,83.0
Z016,2025-01-03,19.0
Z016,2025-01-04,46.0
Z016,2025-01-05,33.0
Z016,2025-01-06,125.0
Z016,2025-01-07,91.0
Z016,2025-01-08,91.0
Z016,2025-01-09,66.0
Z016,2025-01-10,157.0
Z016,2025-01-11,162.0
Z016,2025-01-12,38.0
Z016,2025-01-13,87.0
Z016,2025-01-14,126.0
Z016,2025-01-15,171.0
Z016,2025-01-16,35.0
Z016,2025-01-17,15.0
Z016,2025-01-18,144.0
Z016,2025-01-19,36.0
Z016,2025-01-20,14.0
Z016,2025-01-21,116.0
Z016,2025-01-22,55.0
Z016,2025-01-23,97.0
Z016,2025-01-24,57.0
Z016,2025-01-25,134.0
Z016,2025-01-26,100.0
Z016,2025-01-27,167.0
Z016,2025-01-28,
Z016,2025-01-29,172.0
Z016,2025-01-30,196.0
Z016,2025-01-31,35.0
Z016,2025-02-01,49.0
Z016,2025-02-02,71.0
Z016,2025-02-03,98.0
Z016,2025-02-04,94.0
Z016,2025-02-05,26.0
Z016,2025-02-06,160.0
Z016,2025-02-07,37.0
Z016,2025-02-08,25.0
Z016,2025-02-09,20.0
Z016,2025-02-10,4.0
Z016,2025-02-11,
Z016,2025-02-12,162.0
Z016,2025-02-13,46.0
Z016,2025-02-14,195.0
Z016,2025-02-15,110.0
Z016,2025-02-16,105.0
Z016,2025-02-17,
Z016,2025-02-18,
Z016,2025-02-19,74.0
Z016,2025-02-20,42.0
Z016,2025-02-21,173.0
Z016,2025-02-22,101.0
Z016,2025-02-23,46.0
Z016,2025-02-24,29.0
Z016,2025-02-25,36.0
Z016,2025-02-26,194.0
Z016,2025-02-27,22.0
Z016,2025-02-28,23.0
Z016,2025-03-01,46.0
Z016,2025-03-02,95.0
Z016,2025-03-03,70.0
Z016,2025-03-04,106.0
Z016,2025-03-05,84.0
Z016,2025-03-06,144.0
Z016,2025-03-07,103.0
Z016,2025-03-08,167.0
Z016,2025-03-09,144.0
Z016,2025-03-10,58.0
Z016,2025-03-11,170.0
Z016,2025-03-12,186.0
Z016,2025-03-13,101.0
Z016,2025-03-14,88.0
Z016,2025-03-15,122.0
Z016,2025-03-16,
Z016,2025-03-17,72.0
Z016,2025-03-18,196.0
Z016,2025-03-19,87.0
Z016,2025-03-20,43.0
Z016,2025-03-21,31.0
Z016,2025-03-22,
Z016,2025-03-23,195.0
Z016,2025-03-24,167.0
Z016,2025-03-25,178.0
Z016,2025-03-26,
Z016,2025-03-27,79.0
Z016,2025-03-28,108.0
Z016,2025-03-29,74.0
Z016,2025-03-30,37.0
Z016,2025-03-31,28.0
Z017,2025-01-01,195.0
Z017,2025-01-02,25.0
Z017,2025-01-03,114.0
Z017,2025-01-04,
Z017,2025-01-05,49.0
Z017,2025-01-06,165.0
Z017,2025-01-07,65.0
Z017,2025-01-08,
Z017,2025-01-09,76.0
Z017,2025-01-10,1.0
Z017,2025-01-11,26.0
Z017,2025-01-12,112.0
Z017,2025-01-13,198.0
Z017,2025-01-14,40.0
Z017,2025-01-15,56.0
Z017,2025-01-16,137.0
Z017,2025-01-17,84.0
Z017,2025-01-18,46.0
Z017,2025-01-19,83.0
Z017,2025-01-20,2.0
Z017,2025-01-21,50.0
Z017,2025-01-22,83.0
Z017,2025-01-23,20.0
Z017,2025-01-24,98.0
Z017,2025-01-25,60.0
Z017,2025-01-26,114.0
Z017,2025-01-27,172.0
Z017,2025-01-28,36.0
Z017,2025-01-29,141.0
Z017,2025-01-30,199.0
Z017,2025-01-31,80.0
Z017,2025-02-01,
Z017,2025-02-02,
Z017,2025-02-03,63.0
Z017,2025-02-04,163.0
Z017,2025-02-05,127.0
Z017,2025-02-06,65.0
Z017,2025-02-07,13.0
Z017,2025-02-08,95.0
Z017,2025-02-09,151.0
Z017,2025-02-10,48.0
Z017,2025-02-11,166.0
Z017,2025-02-12,11.0
Z017,2025-02-13,5.0
Z017,2025-02-14,
Z017,2025-02-15,45.0
Z017,2025-02-16,
Z017,2025-02-17,34.0
Z017,2025-02-18,49.0
Z017,2025-02-19,18.0
Z017,2025-02-20,
Z017,2025-02-21,184.0
Z017,2025-02-22,126.0
Z017,2025-02-23,3.0
Z017,2025-02-24,148.0
Z017,2025-02-25,85.0
Z017,2025-02-26,197.0
Z017,2025-02-27,97.0
Z017,2025-02-28,112.0
Z017,2025-03-01,150.0
Z017,2025-03-02,131.0
Z017,2025-03-03,187.0
Z017,2025-03-04,
Z017,2025-03-05,3.0
Z017,2025-03-06,142.0
Z017,2025-03-07,130.0
Z017,2025-03-08,88.0
Z017,2025-03-09,131.0
Z017,2025-03-10,22.0
Z017,2025-03-11,132.0
Z017,2025-03-12,14.0
Z017,2025-03-13,105.0
Z017,2025-03-14,186.0
Z017,2025-03-15,129.0
Z017,2025-03-16,35.0
Z017,2025-03-17,30.0
Z017,2025-03-18,10.0
Z017,2025-03-19,31.0
Z017,2025-03-20,125.0
Z017,2025-03-21,99.0
Z017,2025-03-22,65.0
Z017,2025-03-23,49.0
Z017,2025-03-24,68.0
Z017,2025-03-25,0.0
Z017,2025-03-26,139.0
Z017,2025-03-27,77.0
Z017,2025-03-28,17.0
Z017,2025-03-29,119.0
Z017,2025-03-30,115.0
Z017,2025-03-31,
Z018,2025-01-01,46.0
Z018,2025-01-02,176.0
Z018,2025-01-03,
Z018,2025-01-04,104.0
Z018,2025-01-05,167.0
Z018,2025-01-06,179.0
Z018,2025-01-07,174.0
Z018,2025-01-08,70.0
Z018,2025-01-09,196.0
Z018,2025-01-10,199.0
Z018,2025-01-11,65.0
Z018,2025-01-12,101.0
Z018,2025-01-13,99.0
Z018,2025-01-14,71.0
Z018,2025-01-15,5.0
Z018,2025-01-16,99.0
Z018,2025-01-17,97.0
Z018,2025-01-18,108.0
Z018,2025-01-19,88.0
Z018,2025-01-20,
Z018,2025-01-21,86.0
Z018,2025-01-22,80.0
Z018,2025-01-23,164.0
Z018,2025-01-24,13.0
Z018,2025-01-25,132.0
Z018,2025-01-26,35.0
Z018,2025-01-27,108.0
Z018,2025-01-28,25.0
Z018,2025-01-29,73.0
Z018,2025-01-30,37.0
Z018,2025-01-31,98.0
Z018,2025-02-01,171.0
Z018,2025-02-02,185.0
Z018,2025-02-03,150.0
Z018,2025-02-04,149.0
Z018,2025-02-05,
Z018,2025-02-06,169.0
Z018,2025-02-07,21.0
Z018,2025-02-08,40.0
Z018,2025-02-09,33.0
Z018,2025-02-10,114.0
Z018,2025-02-11,187.0
Z018,2025-02-12,
Z018,2025-02-13,
Z018,2025-02-14,21.0
Z018,2025-02-15,112.0
Z018,2025-02-16,145.0
Z018,2025-02-17,72.0
Z018,2025-02-18,131.0
Z018,2025-02-19,4.0
Z018,2025-02-20,77.0
Z018,2025-02-21,
Z018,2025-02-22,42.0
Z018,2025-02-23,173.0
Z018,2025-02-24,136.0
Z018,2025-02-25,50.0
Z018,2025-02-26,148.0
Z018,2025-02-27,
Z018,2025-02-28,103.0
Z018,2025-03-01,
Z018,2025-03-02,170.0
Z018,2025-03-03,85.0
Z018,2025-03-04,16.0
Z018,2025-03-05,31.0
Z018,2025-03-06,38.0
Z018,2025-03-07,153.0
Z018,2025-03-08,69.0
Z018,2025-03-09,74.0
Z018,2025-03-10,103.0
Z018,2025-03-11,46.0
Z018,2025-03-12,33.0
Z018,2025-03-13,48.0
Z018,2025-03-14,5.0
Z018,2025-03-15,160.0
Z018,2025-03-16,40.0
Z018,2025-03-17,97.0
Z018,2025-03-18,143.0
Z018,2025-03-19,74.0
Z018,2025-03-20,
Z018,2025-03-21,148.0
Z018,2025-03-22,152.0
Z018,2025-03-23,117.0
Z018,2025-03-24,126.0
Z018,2025-03-25,163.0
Z018,2025-03-26,4.0
Z018,2025-03-27,140.0
Z018,2025-03-28,35.0
Z018,2025-03-29,129.0
Z018,2025-03-30,39.0
Z018,2025-03-31,5.0
Z019,2025-01-01,
Z019,2025-01-02,153.0
Z019,2025-01-03,70.0
Z019,2025-01-04,106.0
Z019,2025-01-05,115.0
Z019,2025-01-06,13.0
Z019,2025-01-07,62.0
Z019,2025-01-08,115.0
Z019,2025-01-09,64.0
Z019,2025-01-10,193.0
Z019,2025-01-11,139.0
Z019,2025-01-12,186.0
Z019,2025-01-13,28.0
Z019,2025-01-14,193.0
Z019,2025-01-15,
Z019,2025-01-16,107.0
Z019,2025-01-17,41.0
Z019,2025-01-18,141.0
Z019,2025-01-19,120.0
Z019,2025-01-20,
Z019,2025-01-21,47.0
Z019,2025-01-22,44.0
Z019,2025-01-23,
Z019,2025-01-24,99.0
Z019,2025-01-25,31.0
Z019,2025-01-26,53.0
Z019,2025-01-27,27.0
Z019,2025-01-28,26.0
Z019,2025-01-29,52.0
Z019,2025-01-30,74.0
Z019,2025-01-31,194.0
Z019,2025-02-01,46.0
Z019,2025-02-02,114.0
Z019,2025-02-03,153.0
Z019,2025-02-04,65.0
Z019,2025-02-05,27.0
Z019,2025-02-06,81.0
Z019,2025-02-07,62.0
Z019,2025-02-08,191.0
Z019,2025-02-09,183.0
Z019,2025-02-10,132.0
Z019,2025-02-11,189.0
Z019,2025-02-12,100.0
Z019,2025-02-13,175.0
Z019,2025-02-14,68.0
Z019,2025-02-15,64.0
Z019,2025-02-16,190.0
Z019,2025-02-17,28.0
Z019,2025-02-18,112.0
Z019,2025-02-19,126.0
Z019,2025-02-20,167.0
Z019,2025-02-21,9.0
Z019,2025-02-22,182.0
Z019,2025-02-23,150.0
Z019,2025-02-24,93.0
Z019,2025-02-25,134.0
Z019,2025-02-26,107.0
Z019,2025-02-27,0.0
Z019,2025-02-28,18.0
Z019,2025-03-01,90.0
Z019,2025-03-02,48.0
Z019,2025-03-03,130.0
Z019,2025-03-04,158.0
Z019,2025-03-05,142.0
Z019,2025-03-06,69.0
Z019,2025-03-07,174.0
Z019,2025-03-08,134.0
Z019,2025-03-09,62.0
Z019,2025-03-10,156.0
Z019,2025-03-11,65.0
Z019,2025-03-12,62.0
Z019,2025-03-13,164.0
Z019,2025-03-14,120.0
Z019,2025-03-15,106.0
Z019,2025-03-16,146.0
Z019,2025-03-17,15.0
Z019,2025-03-18,101.0
Z019,2025-03-19,1.0
Z019,2025-03-20,47.0
Z019,2025-03-21,186.0
Z019,2025-03-22,188.0
Z019,2025-03-23,105.0
Z019,2025-03-24,109.0
Z019,2025-03-25,135.0
Z019,2025-03-26,
Z019,2025-03-27,
Z019,2025-03-28,6.0
Z019,2025-03-29,123.0
Z019,2025-03-30,96.0
Z019,2025-03-31,96.0
Z020,2025-01-01,6.0
Z020,2025-01-02,54.0
Z020,2025-01-03,75.0
Z020,2025-01-04,192.0
Z020,2025-01-05,148.0
Z020,2025-01-06,196.0
Z020,2025-01-07,
Z020,2025-01-08,41.0
Z020,2025-01-09,147.0
Z020,2025-01-10,163.0
Z020,2025-01-11,46.0
Z020,2025-01-12,36.0
Z020,2025-01-13,12.0
Z020,2025-01-14,49.0
Z020,2025-01-15,76.0
Z020,2025-01-16,14.0
Z020,2025-01-17,16.0
Z020,2025-01-18,86.0
Z020,2025-01-19,32.0
Z020,2025-01-20,56.0
Z020,2025-01-21,33.0
Z020,2025-01-22,110.0
Z020,2025-01-23,52.0
Z020,2025-01-24,164.0
Z020,2025-01-25,105.0
Z020,2025-01-26,24.0
Z020,2025-01-27,
Z020,2025-01-28,125.0
Z020,2025-01-29,136.0
Z020,2025-01-30,149.0
Z020,2025-01-31,90.0
Z020,2025-02-01,199.0
Z020,2025-02-02,76.0
Z020,2025-02-03,198.0
Z020,2025-02-04,181.0
Z020,2025-02-05,14.0
Z020,2025-02-06,68.0
Z020,2025-02-07,84.0
Z020,2025-02-08,173.0
Z020,2025-02-09,157.0
Z020,2025-02-10,157.0
Z020,2025-02-11,177.0
Z020,2025-02-12,83.0
Z020,2025-02-13,155.0
Z020,2025-02-14,195.0
Z020,2025-02-15,196.0
Z020,2025-02-16,158.0
Z020,2025-02-17,168.0
Z020,2025-02-18,167.0
Z020,2025-02-19,46.0
Z020,2025-02-20,48.0
Z020,2025-02-21,83.0
Z020,2025-02-22,106.0
Z020,2025-02-23,176.0
Z020,2025-02-24,90.0
Z020,2025-02-25,110.0
Z020,2025-02-26,87.0
Z020,2025-02-27,70.0
Z020,2025-02-28,197.0
Z020,2025-03-01,9.0
Z020,2025-03-02,108.0
Z020,2025-03-03,52.0
Z020,2025-03-04,151.0
Z020,2025-03-05,152.0
Z020,2025-03-06,143.0
Z020,2025-03-07,136.0
Z020,2025-03-08,75.0
Z020,2025-03-09,46.0
Z020,2025-03-10,190.0
Z020,2025-03-11,124.0
Z020,2025-03-12,156.0
Z020,2025-03-13,197.0
Z020,2025-03-14,121.0
Z020,2025-03-15,167.0
Z020,2025-03-16,71.0
Z020,2025-03-17,
Z020,2025-03-18,178.0
Z020,2025-03-19,161.0
Z020,2025-03-20,24.0
Z020,2025-03-21,38.0
Z020,2025-03-22,16.0
Z020,2025-03-23,166.0
Z020,2025-03-24,51.0
Z020,2025-03-25,180.0
Z020,2025-03-26,114.0
Z020,2025-03-27,178.0
Z020,2025-03-28,108.0
Z020,2025-03-29,187.0
Z020,2025-03-30,149.0
Z020,2025-03-31,13.0
Z021,2025-01-01,56.0
Z021,2025-01-02,
Z021,2025-01-03,183.0
Z021,2025-01-04,13.0
Z021,2025-01-05,54.0
Z021,2025-01-06,70.0
Z021,2025-01-07,42.0
Z021,2025-01-08,175.0
Z021,2025-01-09,91.0
Z021,2025-01-10,66.0
Z021,2025-01-11,144.0
Z021,2025-01-12,199.0
Z021,2025-01-13,177.0
Z021,2025-01-14,152.0
Z021,2025-01-15,127.0
Z021,2025-01-16,93.0
Z021,2025-01-17,134.0
Z021,2025-01-18,77.0
Z021,2025-01-19,182.0
Z021,2025-01-20,78.0
Z021,2025-01-21,132.0
Z021,2025-01-22,7.0
Z021,2025-01-23,46.0
Z021,2025-01-24,146.0
Z021,2025-01-25,74.0
Z021,2025-01-26,0.0
Z021,2025-01-27,178.0
Z021,2025-01-28,127.0
Z021,2025-01-29,33.0
Z021,2025-01-30,83.0
Z021,2025-01-31,88.0
Z021,2025-02-01,139.0
Z021,2025-02-02,4.0
Z021,2025-02-03,108.0
Z021,2025-02-04,145.0
Z021,2025-02-05,65.0
Z021,2025-02-06,177.0
Z021,2025-02-07,10.0
Z021,2025-02-08,114.0
Z021,2025-02-09,25.0
Z021,2025-02-10,28.0
Z021,2025-02-11,32.0
Z021,2025-02-12,147.0
Z021,2025-02-13,135.0
Z021,2025-02-14,35.0
Z021,2025-02-15,
Z021,2025-02-16,163.0
Z021,2025-02-17,180.0
Z021,2025-02-18,31.0
Z021,2025-02-19,37.0
Z021,2025-02-20,122.0
Z021,2025-02-21,174.0
Z021,2025-02-22,44.0
Z021,2025-02-23,77.0
Z021,2025-02-24,192.0
Z021,2025-02-25,
Z021,2025-02-26,180.0
Z021,2025-02-27,
Z021,2025-02-28,57.0
Z021,2025-03-01,42.0
Z021,2025-03-02,60.0
Z021,2025-03-03,137.0
Z021,2025-03-04,196.0
Z021,2025-03-05,169.0
Z021,2025-03-06,21.0
Z021,2025-03-07,1.0
Z021,2025-03-08,57.0
Z021,2025-03-09,171.0
Z021,2025-03-10,11.0
Z021,2025-03-11,88.0
Z021,2025-03-12,56.0
Z021,2025-03-13,76.0
Z021,2025-03-14,
Z021,2025-03-15,23.0
Z021,2025-03-16,185.0
Z021,2025-03-17,189.0
Z021,2025-03-18,161.0
Z021,2025-03-19,6.0
Z021,2025-03-20,
Z021,2025-03-21,128.0
Z021,2025-03-22,189.0
Z021,2025-03-23,166.0
Z021,2025-03-24,95.0
Z021,2025-03-25,68.0
Z021,2025-03-26,92.0
Z021,2025-03-27,141.0
Z021,2025-03-28,156.0
Z021,2025-03-29,9.0
Z021,2025-03-30,182.0
Z021,2025-03-31,112.0
Z022,2025-01-01,126.0
