zone_id,date,parking_capacity
Z011,2025-02-13,608.0
Z011,2025-02-14,
Z011,2025-02-15,256.0
Z011,2025-02-16,137.0
Z011,2025-02-17,836.0
Z011,2025-02-18,186.0
Z011,2025-02-19,520.0
Z011,2025-02-20,743.0
Z011,2025-02-21,657.0
Z011,2025-02-22,314.0
Z011,2025-02-23,414.0
Z011,2025-02-24,303.0
Z011,2025-02-25,197.0
Z011,2025-02-26,883.0
Z011,2025-02-27,308.0
Z011,2025-02-28,553.0
Z011,2025-03-01,829.0
Z011,2025-03-02,582.0
Z011,2025-03-03,336.0
Z011,2025-03-04,144.0
Z011,2025-03-05,428.0
Z011,2025-03-06,607.0
Z011,2025-03-07,785.0
Z011,2025-03-08,373.0
Z011,2025-03-09,295.0
Z011,2025-03-10,737.0
Z011,2025-03-11,907.0
Z011,2025-03-12,939.0
Z011,2025-03-13,692.0
Z011,2025-03-14,389.0
Z011,2025-03-15,317.0
Z011,2025-03-16,542.0
Z011,2025-03-17,848.0
Z011,2025-03-18,335.0
Z011,2025-03-19,560.0
Z011,2025-03-20,178.0
Z011,2025-03-21,543.0
Z011,2025-03-22,239.0
Z011,2025-03-23,145.0
Z011,2025-03-24,775.0
Z011,2025-03-25,689.0
Z011,2025-03-26,340.0
Z011,2025-03-27,421.0
Z011,2025-03-28,191.0
Z011,2025-03-29,550.0
Z011,2025-03-30,620.0
Z011,2025-03-31,125.0
Z012,2025-01-01,700.0
Z012,2025-01-02,478.0
Z012,2025-01-03,
Z012,2025-01-04,615.0
Z012,2025-01-05,487.0
Z012,2025-01-06,298.0
Z012,2025-01-07,186.0
Z012,2025-01-08,699.0
Z012,2025-01-09,213.0
Z012,2025-01-10,125.0
Z012,2025-01-11,748.0
Z012,2025-01-12,831.0
Z012,2025-01-13,119.0
Z012,2025-01-14,939.0
Z012,2025-01-15,684.0
Z012,2025-01-16,784.0
Z012,2025-01-17,919.0
Z012,2025-01-18,245.0
Z012,2025-01-19,704.0
Z012,2025-01-20,779.0
Z012,2025-01-21,114.0
Z012,2025-01-22,697.0
Z012,2025-01-23,952.0
Z012,2025-01-24,952.0
Z012,2025-01-25,
Z012,2025-01-26,628.0
Z012,2025-01-27,465.0
Z012,2025-01-28,178.0
Z012,2025-01-29,353.0
Z012,2025-01-30,773.0
Z012,2025-01-31,584.0
Z012,2025-02-01,242.0
Z012,2025-02-02,262.0
Z012,2025-02-03,822.0
Z012,2025-02-04,140.0
Z012,2025-02-05,178.0
Z012,2025-02-06,543.0
Z012,2025-02-07,334.0
Z012,2025-02-08,573.0
Z012,2025-02-09,203.0
Z012,2025-02-10,155.0
Z012,2025-02-11,961.0
Z012,2025-02-12,970.0
Z012,2025-02-13,825.0
Z012,2025-02-14,951.0
Z012,2025-02-15,558.0
Z012,2025-02-16,564.0
Z012,2025-02-17,376.0
Z012,2025-02-18,217.0
Z012,2025-02-19,
Z012,2025-02-20,753.0
Z012,2025-02-21,979.0
Z012,2025-02-22,841.0
Z012,2025-02-23,699.0
Z012,2025-02-24,851.0
Z012,2025-02-25,834.0
Z012,2025-02-26,824.0
Z012,2025-02-27,998.0
Z012,2025-02-28,126.0
Z012,2025-03-01,701.0
Z012,2025-03-02,869.0
Z012,2025-03-03,630.0
Z012,2025-03-04,345.0
Z012,2025-03-05,596.0
Z012,2025-03-06,614.0
Z012,2025-03-07,244.0
Z012,2025-03-08,417.0
Z012,2025-03-09,
Z012,2025-03-10,638.0
Z012,2025-03-11,282.0
Z012,2025-03-12,647.0
Z012,2025-03-13,777.0
Z012,2025-03-14,362.0
Z012,2025-03-15,735.0
Z012,2025-03-16,735.0
Z012,2025-03-17,897.0
Z012,2025-03-18,562.0
Z012,2025-03-19,259.0
Z012,2025-03-20,189.0
Z012,2025-03-21,117.0
Z012,2025-03-22,824.0
Z012,2025-03-23,
Z012,2025-03-24,494.0
Z012,2025-03-25,409.0
Z012,2025-03-26,762.0
Z012,2025-03-27,930.0
Z012,2025-03-28,338.0
Z012,2025-03-29,502.0
Z012,2025-03-30,890.0
Z012,2025-03-31,276.0
Z013,2025-01-01,181.0
Z013,2025-01-02,104.0
Z013,2025-01-03,480.0
Z013,2025-01-04,672.0
Z013,2025-01-05,905.0
Z013,2025-01-06,838.0
Z013,2025-01-07,495.0
Z013,2025-01-08,
Z013,2025-01-09,573.0
Z013,2025-01-10,920.0
Z013,2025-01-11,470.0
Z013,2025-01-12,948.0
Z013,2025-01-13,644.0
Z013,2025-01-14,604.0
Z013,2025-01-15,506.0
Z013,2025-01-16,
Z013,2025-01-17,703.0
Z013,2025-01-18,447.0
Z013,2025-01-19,
Z013,2025-01-20,168.0
Z013,2025-01-21,566.0
Z013,2025-01-22,684.0
Z013,2025-01-23,544.0
Z013,2025-01-24,391.0
Z013,2025-01-25,511.0
Z013,2025-01-26,586.0
Z013,2025-01-27,488.0
Z013,2025-01-28,166.0
Z013,2025-01-29,873.0
Z013,2025-01-30,466.0
Z013,2025-01-31,143.0
Z013,2025-02-01,702.0
Z013,2025-02-02,603.0
Z013,2025-02-03,
Z013,2025-02-04,910.0
Z013,2025-02-05,330.0
Z013,2025-02-06,329.0
Z013,2025-02-07,559.0
Z013,2025-02-08,502.0
Z013,2025-02-09,630.0
Z013,2025-02-10,398.0
Z013,2025-02-11,758.0
Z013,2025-02-12,636.0
Z013,2025-02-13,573.0
Z013,2025-02-14,572.0
Z013,2025-02-15,542.0
Z013,2025-02-16,385.0
Z013,2025-02-17,973.0
Z013,2025-02-18,949.0
Z013,2025-02-19,652.0
Z013,2025-02-20,730.0
Z013,2025-02-21,
Z013,2025-02-22,653.0
Z013,2025-02-23,993.0
Z013,2025-02-24,447.0
Z013,2025-02-25,312.0
Z013,2025-02-26,
Z013,2025-02-27,717.0
Z013,2025-02-28,710.0
Z013,2025-03-01,347.0
Z013,2025-03-02,114.0
Z013,2025-03-03,785.0
Z013,2025-03-04,732.0
Z013,2025-03-05,871.0
Z013,2025-03-06,437.0
Z013,2025-03-07,919.0
Z013,2025-03-08,741.0
Z013,2025-03-09,821.0
Z013,2025-03-10,
Z013,2025-03-11,904.0
Z013,2025-03-12,704.0
Z013,2025-03-13,803.0
Z013,2025-03-14,860.0
Z013,2025-03-15,691.0
Z013,2025-03-16,466.0
Z013,2025-03-17,162.0
Z013,2025-03-18,935.0
Z013,2025-03-19,911.0
Z013,2025-03-20,634.0
Z013,2025-03-21,659.0
Z013,2025-03-22,403.0
Z013,2025-03-23,641.0
Z013,2025-03-24,901.0
Z013,2025-03-25,462.0
Z013,2025-03-26,338.0
Z013,2025-03-27,398.0
Z013,2025-03-28,992.0
Z013,2025-03-29,421.0
Z013,2025-03-30,716.0
Z013,2025-03-31,519.0
Z014,2025-01-01,230.0
Z014,2025-01-02,945.0
Z014,2025-01-03,224.0
Z014,2025-01-04,817.0
Z014,2025-01-05,561.0
Z014,2025-01-06,650.0
Z014,2025-01-07,738.0
Z014,2025-01-08,378.0
Z014,2025-01-09,374.0
Z014,2025-01-10,425.0
Z014,2025-01-11,222.0
Z014,2025-01-12,
Z014,2025-01-13,550.0
Z014,2025-01-14,108.0
Z014,2025-01-15,511.0
Z014,2025-01-16,784.0
Z014,2025-01-17,347.0
Z014,2025-01-18,916.0
Z014,2025-01-19,890.0
Z014,2025-01-20,119.0
Z014,2025-01-21,157.0
Z014,2025-01-22,445.0
Z014,2025-01-23,421.0
Z014,2025-01-24,723.0
Z014,2025-01-25,496.0
Z014,2025-01-26,579.0
Z014,2025-01-27,634.0
Z014,2025-01-28,650.0
Z014,2025-01-29,406.0
Z014,2025-01-30,875.0
Z014,2025-01-31,
Z014,2025-02-01,400.0
Z014,2025-02-02,
Z014,2025-02-03,842.0
Z014,2025-02-04,229.0
Z014,2025-02-05,561.0
Z014,2025-02-06,928.0
Z014,2025-02-07,775.0
Z014,2025-02-08,198.0
Z014,2025-02-09,500.0
Z014,2025-02-10,156.0
Z014,2025-02-11,501.0
Z014,2025-02-12,243.0
Z014,2025-02-13,555.0
Z014,2025-02-14,257.0
Z014,2025-02-15,982.0
Z014,2025-02-16,
Z014,2025-02-17,211.0
Z014,2025-02-18,116.0
Z014,2025-02-19,521.0
Z014,2025-02-20,245.0
Z014,2025-02-21,536.0
Z014,2025-02-22,862.0
Z014,2025-02-23,360.0
Z014,2025-02-24,830.0
Z014,2025-02-25,926.0
Z014,2025-02-26,864.0
Z014,2025-02-27,406.0
Z014,2025-02-28,
Z014,2025-03-01,728.0
Z014,2025-03-02,542.0
Z014,2025-03-03,329.0
Z014,2025-03-04,158.0
Z014,2025-03-05,
Z014,2025-03-06,750.0
Z014,2025-03-07,360.0
Z014,2025-03-08,806.0
Z014,2025-03-09,780.0
Z014,2025-03-10,950.0
Z014,2025-03-11,377.0
Z014,2025-03-12,
Z014,2025-03-13,957.0
Z014,2025-03-14,459.0
Z014,2025-03-15,704.0
Z014,2025-03-16,272.0
Z014,2025-03-17,828.0
Z014,2025-03-18,284.0
Z014,2025-03-19,867.0
Z014,2025-03-20,
Z014,2025-03-21,277.0
Z014,2025-03-22,312.0
Z014,2025-03-23,603.0
Z014,2025-03-24,399.0
Z014,2025-03-25,114.0
Z014,2025-03-26,825.0
Z014,2025-03-27,571.0
Z014,2025-03-28,882.0
Z014,2025-03-29,785.0
Z014,2025-03-30,231.0
Z014,2025-03-31,144.0
Z015,2025-01-01,826.0
Z015,2025-01-02,303.0
Z015,2025-01-03,233.0
Z015,2025-01-04,286.0
Z015,2025-01-05,708.0
Z015,2025-01-06,794.0
Z015,2025-01-07,
Z015,2025-01-08,258.0
Z015,2025-01-09,299.0
Z015,2025-01-10,678.0
Z015,2025-01-11,842.0
Z015,2025-01-12,732.0
Z015,2025-01-13,485.0
Z015,2025-01-14,269.0
Z015,2025-01-15,868.0
Z015,2025-01-16,813.0
Z015,2025-01-17,419.0
Z015,2025-01-18,178.0
Z015,2025-01-19,308.0
Z015,2025-01-20,341.0
Z015,2025-01-21,502.0
Z015,2025-01-22,876.0
Z015,2025-01-23,139.0
Z015,2025-01-24,548.0
Z015,2025-01-25,733.0
Z015,2025-01-26,401.0
Z015,2025-01-27,785.0
Z015,2025-01-28,540.0
Z015,2025-01-29,852.0
Z015,2025-01-30,872.0
Z015,2025-01-31,758.0
Z015,2025-02-01,141.0
Z015,2025-02-02,976.0
Z015,2025-02-03,875.0
Z015,2025-02-04,815.0
Z015,2025-02-05,678.0
Z015,2025-02-06,535.0
Z015,2025-02-07,110.0
Z015,2025-02-08,400.0
Z015,2025-02-09,169.0
Z015,2025-02-10,725.0
Z015,2025-02-11,638.0
Z015,2025-02-12,946.0
Z015,2025-02-13,391.0
Z015,2025-02-14,657.0
Z015,2025-02-15,
Z015,2025-02-16,951.0
Z015,2025-02-17,271.0
Z015,2025-02-18,996.0
Z015,2025-02-19,473.0
Z015,2025-02-20,633.0
Z015,2025-02-21,550.0
Z015,2025-02-22,191.0
Z015,2025-02-23,
Z015,2025-02-24,656.0
Z015,2025-02-25,829.0
Z015,2025-02-26,
Z015,2025-02-27,175.0
Z015,2025-02-28,972.0
Z015,2025-03-01,131.0
Z015,2025-03-02,639.0
Z015,2025-03-03,799.0
Z015,2025-03-04,403.0
Z015,2025-03-05,168.0
Z015,2025-03-06,
Z015,2025-03-07,924.0
Z015,2025-03-08,513.0
Z015,2025-03-09,562.0
Z015,2025-03-10,
Z015,2025-03-11,745.0
Z015,2025-03-12,820.0
Z015,2025-03-13,323.0
Z015,2025-03-14,219.0
Z015,2025-03-15,517.0
Z015,2025-03-16,543.0
Z015,2025-03-17,
Z015,2025-03-18,767.0
Z015,2025-03-19,879.0
Z015,2025-03-20,943.0
Z015,2025-03-21,106.0
Z015,2025-03-22,682.0
Z015,2025-03-23,928.0
Z015,2025-03-24,689.0
Z015,2025-03-25,641.0
Z015,2025-03-26,296.0
Z015,2025-03-27,
Z015,2025-03-28,260.0
Z015,2025-03-29,143.0
Z015,2025-03-30,554.0
Z015,2025-03-31,
Z016,2025-01-01,986.0
Z016,2025-01-02,614.0
Z016,2025-01-03,310.0
Z016,2025-01-04,731.0
Z016,2025-01-05,256.0
Z016,2025-01-06,811.0
Z016,2025-01-07,715.0
Z016,2025-01-08,920.0
Z016,2025-01-09,925.0
Z016,2025-01-10,780.0
Z016,2025-01-11,194.0
Z016,2025-01-12,833.0
Z016,2025-01-13,318.0
Z016,2025-01-14,993.0
Z016,2025-01-15,478.0
Z016,2025-01-16,358.0
Z016,2025-01-17,670.0
Z016,2025-01-18,959.0
Z016,2025-01-19,374.0
Z016,2025-01-20,404.0
Z016,2025-01-21,789.0
Z016,2025-01-22,490.0
Z016,2025-01-23,476.0
Z016,2025-01-24,238.0
Z016,2025-01-25,552.0
Z016,2025-01-26,537.0
Z016,2025-01-27,514.0
Z016,2025-01-28,863.0
Z016,2025-01-29,909.0
Z016,2025-01-30,948.0
Z016,2025-01-31,999.0
Z016,2025-02-01,
Z016,2025-02-02,133.0
Z016,2025-02-03,122.0
Z016,2025-02-04,512.0
Z016,2025-02-05,716.0
Z016,2025-02-06,250.0
Z016,2025-02-07,871.0
Z016,2025-02-08,826.0
Z016,2025-02-09,211.0
Z016,2025-02-10,494.0
Z016,2025-02-11,110.0
Z016,2025-02-12,323.0
Z016,2025-02-13,
Z016,2025-02-14,742.0
Z016,2025-02-15,900.0
Z016,2025-02-16,274.0
Z016,2025-02-17,282.0
Z016,2025-02-18,722.0
Z016,2025-02-19,
Z016,2025-02-20,711.0
Z016,2025-02-21,717.0
Z016,2025-02-22,487.0
Z016,2025-02-23,610.0
Z016,2025-02-24,381.0
Z016,2025-02-25,421.0
Z016,2025-02-26,149.0
Z016,2025-02-27,521.0
Z016,2025-02-28,669.0
Z016,2025-03-01,359.0
Z016,2025-03-02,704.0
Z016,2025-03-03,428.0
Z016,2025-03-04,579.0
Z016,2025-03-05,292.0
Z016,2025-03-06,383.0
Z016,2025-03-07,144.0
Z016,2025-03-08,151.0
Z016,2025-03-09,549.0
Z016,2025-03-10,
Z016,2025-03-11,434.0
Z016,2025-03-12,632.0
Z016,2025-03-13,
Z016,2025-03-14,
Z016,2025-03-15,167.0
Z016,2025-03-16,329.0
Z016,2025-03-17,102.0
Z016,2025-03-18,270.0
Z016,2025-03-19,232.0
Z016,2025-03-20,686.0
Z016,2025-03-21,865.0
Z016,2025-03-22,278.0
Z016,2025-03-23,666.0
Z016,2025-03-24,380.0
Z016,2025-03-25,564.0
Z016,2025-03-26,126.0
Z016,2025-03-27,107.0
Z016,2025-03-28,845.0
Z016,2025-03-29,737.0
Z016,2025-03-30,259.0
Z016,2025-03-31,954.0
Z017,2025-01-01,900.0
Z017,2025-01-02,224.0
Z017,2025-01-03,642.0
Z017,2025-01-04,171.0
Z017,2025-01-05,115.0
Z017,2025-01-06,326.0
Z017,2025-01-07,182.0
Z017,2025-01-08,670.0
Z017,2025-01-09,192.0
Z017,2025-01-10,255.0
Z017,2025-01-11,240.0
Z017,2025-01-12,771.0
Z017,2025-01-13,731.0
Z017,2025-01-14,463.0
Z017,2025-01-15,354.0
Z017,2025-01-16,
Z017,2025-01-17,107.0
Z017,2025-01-18,373.0
Z017,2025-01-19,888.0
Z017,2025-01-20,844.0
Z017,2025-01-21,163.0
Z017,2025-01-22,236.0
Z017,2025-01-23,116.0
Z017,2025-01-24,956.0
Z017,2025-01-25,934.0
Z017,2025-01-26,477.0
Z017,2025-01-27,213.0
Z017,2025-01-28,553.0
Z017,2025-01-29,996.0
Z017,2025-01-30,990.0
Z017,2025-01-31,728.0
Z017,2025-02-01,513.0
Z017,2025-02-02,937.0
Z017,2025-02-03,749.0
Z017,2025-02-04,697.0
Z017,2025-02-05,445.0
Z017,2025-02-06,447.0
Z017,2025-02-07,723.0
Z017,2025-02-08,713.0
Z017,2025-02-09,199.0
Z017,2025-02-10,379.0
Z017,2025-02-11,
Z017,2025-02-12,570.0
Z017,2025-02-13,916.0
Z017,2025-02-14,849.0
Z017,2025-02-15,484.0
Z017,2025-02-16,375.0
Z017,2025-02-17,525.0
Z017,2025-02-18,211.0
Z017,2025-02-19,655.0
Z017,2025-02-20,770.0
Z017,2025-02-21,447.0
Z017,2025-02-22,486.0
Z017,2025-02-23,232.0
Z017,2025-02-24,787.0
Z017,2025-02-25,273.0
Z017,2025-02-26,247.0
Z017,2025-02-27,804.0
Z017,2025-02-28,356.0
Z017,2025-03-01,609.0
Z017,2025-03-02,440.0
Z017,2025-03-03,266.0
Z017,2025-03-04,990.0
Z017,2025-03-05,213.0
Z017,2025-03-06,919.0
Z017,2025-03-07,890.0
Z017,2025-03-08,999.0
Z017,2025-03-09,968.0
Z017,2025-03-10,663.0
Z017,2025-03-11,556.0
Z017,2025-03-12,922.0
Z017,2025-03-13,483.0
Z017,2025-03-14,394.0
Z017,2025-03-15,876.0
Z017,2025-03-16,584.0
Z017,2025-03-17,188.0
Z017,2025-03-18,359.0
Z017,2025-03-19,640.0
Z017,2025-03-20,292.0
Z017,2025-03-21,335.0
Z017,2025-03-22,516.0
Z017,2025-03-23,181.0
Z017,2025-03-24,209.0
Z017,2025-03-25,259.0
Z017,2025-03-26,713.0
Z017,2025-03-27,493.0
Z017,2025-03-28,761.0
Z017,2025-03-29,530.0
Z017,2025-03-30,957.0
Z017,2025-03-31,573.0
Z018,2025-01-01,782.0
Z018,2025-01-02,475.0
Z018,2025-01-03,464.0
Z018,2025-01-04,459.0
Z018,2025-01-05,788.0
Z018,2025-01-06,197.0
Z018,2025-01-07,213.0
Z018,2025-01-08,622.0
Z018,2025-01-09,
Z018,2025-01-10,300.0
Z018,2025-01-11,770.0
Z018,2025-01-12,404.0
Z018,2025-01-13,481.0
Z018,2025-01-14,452.0
Z018,2025-01-15,879.0
Z018,2025-01-16,343.0
Z018,2025-01-17,583.0
Z018,2025-01-18,730.0
Z018,2025-01-19,749.0
Z018,2025-01-20,349.0
Z018,2025-01-21,331.0
Z018,2025-01-22,317.0
Z018,2025-01-23,523.0
Z018,2025-01-24,134.0
Z018,2025-01-25,506.0
Z018,2025-01-26,251.0
Z018,2025-01-27,879.0
Z018,2025-01-28,351.0
Z018,2025-01-29,569.0
Z018,2025-01-30,345.0
Z018,2025-01-31,678.0
Z018,2025-02-01,430.0
Z018,2025-02-02,956.0
Z018,2025-02-03,246.0
Z018,2025-02-04,247.0
Z018,2025-02-05,358.0
Z018,2025-02-06,209.0
Z018,2025-02-07,707.0
Z018,2025-02-08,578.0
Z018,2025-02-09,207.0
Z018,2025-02-10,718.0
Z018,2025-02-11,
Z018,2025-02-12,576.0
Z018,2025-02-13,124.0
Z018,2025-02-14,856.0
Z018,2025-02-15,437.0
Z018,2025-02-16,640.0
Z018,2025-02-17,532.0
Z018,2025-02-18,348.0
Z018,2025-02-19,683.0
Z018,2025-02-20,951.0
Z018,2025-02-21,825.0
Z018,2025-02-22,385.0
Z018,2025-02-23,291.0
Z018,2025-02-24,423.0
Z018,2025-02-25,894.0
Z018,2025-02-26,
Z018,2025-02-27,199.0
Z018,2025-02-28,762.0
Z018,2025-03-01,113.0
Z018,2025-03-02,371.0
Z018,2025-03-03,264.0
Z018,2025-03-04,159.0
Z018,2025-03-05,136.0
Z018,2025-03-06,964.0
Z018,2025-03-07,
Z018,2025-03-08,808.0
Z018,2025-03-09,595.0
Z018,2025-03-10,135.0
Z018,2025-03-11,580.0
Z018,2025-03-12,427.0
Z018,2025-03-13,992.0
Z018,2025-03-14,501.0
Z018,2025-03-15,691.0
Z018,2025-03-16,531.0
Z018,2025-03-17,893.0
Z018,2025-03-18,803.0
Z018,2025-03-19,413.0
Z018,2025-03-20,320.0
Z018,2025-03-21,361.0
Z018,2025-03-22,662.0
Z018,2025-03-23,851.0
Z018,2025-03-24,955.0
Z018,2025-03-25,897.0
Z018,2025-03-26,502.0
Z018,2025-03-27,573.0
Z018,2025-03-28,667.0
Z018,2025-03-29,936.0
Z018,2025-03-30,511.0
Z018,2025-03-31,894.0
Z019,2025-01-01,942.0
Z019,2025-01-02,172.0
Z019,2025-01-03,426.0
Z019,2025-01-04,779.0
Z019,2025-01-05,788.0
Z019,2025-01-06,179.0
Z019,2025-01-07,305.0
Z019,2025-01-08,
Z019,2025-01-09,181.0
Z019,2025-01-10,417.0
Z019,2025-01-11,523.0
Z019,2025-01-12,166.0
Z019,2025-01-13,367.0
Z019,2025-01-14,728.0
Z019,2025-01-15,
Z019,2025-01-16,342.0
Z019,2025-01-17,148.0
Z019,2025-01-18,940.0
Z019,2025-01-19,604.0
Z019,2025-01-20,398.0
Z019,2025-01-21,676.0
Z019,2025-01-22,873.0
Z019,2025-01-23,515.0
Z019,2025-01-24,216.0
Z019,2025-01-25,358.0
Z019,2025-01-26,
Z019,2025-01-27,799.0
Z019,2025-01-28,957.0
Z019,2025-01-29,453.0
Z019,2025-01-30,939.0
Z019,2025-01-31,513.0
Z019,2025-02-01,443.0
Z019,2025-02-02,518.0
Z019,2025-02-03,811.0
Z019,2025-02-04,899.0
Z019,2025-02-05,209.0
Z019,2025-02-06,879.0
Z019,2025-02-07,782.0
Z019,2025-02-08,786.0
Z019,2025-02-09,866.0
Z019,2025-02-10,629.0
Z019,2025-02-11,727.0
Z019,2025-02-12,570.0
Z019,2025-02-13,273.0
Z019,2025-02-14,885.0
Z019,2025-02-15,929.0
Z019,2025-02-16,115.0
Z019,2025-02-17,363.0
Z019,2025-02-18,
Z019,2025-02-19,817.0
Z019,2025-02-20,212.0
Z019,2025-02-21,366.0
Z019,2025-02-22,370.0
Z019,2025-02-23,133.0
Z019,2025-02-24,580.0
Z019,2025-02-25,523.0
Z019,2025-02-26,269.0
Z019,2025-02-27,674.0
Z019,2025-02-28,205.0
Z019,2025-03-01,669.0
Z019,2025-03-02,846.0
Z019,2025-03-03,941.0
Z019,2025-03-04,531.0
Z019,2025-03-05,884.0
Z019,2025-03-06,513.0
Z019,2025-03-07,987.0
Z019,2025-03-08,919.0
Z019,2025-03-09,779.0
Z019,2025-03-10,532.0
Z019,2025-03-11,341.0
Z019,2025-03-12,276.0
Z019,2025-03-13,823.0
Z019,2025-03-14,426.0
Z019,2025-03-15,720.0
Z019,2025-03-16,127.0
Z019,2025-03-17,745.0
Z019,2025-03-18,493.0
Z019,2025-03-19,212.0
Z019,2025-03-20,
Z019,2025-03-21,418.0
Z019,2025-03-22,127.0
Z019,2025-03-23,395.0
Z019,2025-03-24,817.0
Z019,2025-03-25,532.0
Z019,2025-03-26,705.0
Z019,2025-03-27,
Z019,2025-03-28,
Z019,2025-03-29,695.0
Z019,2025-03-30,908.0
Z019,2025-03-31,655.0
Z020,2025-01-01,463.0
Z020,2025-01-02,522.0
Z020,2025-01-03,591.0
Z020,2025-01-04,916.0
Z020,2025-01-05,503.0
Z020,2025-01-06,687.0
Z020,2025-01-07,877.0
Z020,2025-01-08,304.0
Z020,2025-01-09,508.0
Z020,2025-01-10,
Z020,2025-01-11,399.0
Z020,2025-01-12,674.0
Z020,2025-01-13,
Z020,2025-01-14,444.0
Z020,2025-01-15,325.0
Z020,2025-01-16,802.0
Z020,2025-01-17,289.0
Z020,2025-01-18,
Z020,2025-01-19,417.0
Z020,2025-01-20,395.0
Z020,2025-01-21,527.0
Z020,2025-01-22,569.0
Z020,2025-01-23,726.0
Z020,2025-01-24,404.0
Z020,2025-01-25,454.0
Z020,2025-01-26,934.0
Z020,2025-01-27,338.0
Z020,2025-01-28,490.0
Z020,2025-01-29,277.0
Z020,2025-01-30,776.0
Z020,2025-01-31,600.0
Z020,2025-02-01,933.0
Z020,2025-02-02,233.0
Z020,2025-02-03,920.0
Z020,2025-02-04,481.0
Z020,2025-02-05,574.0
Z020,2025-02-06,248.0
Z020,2025-02-07,897.0
Z020,2025-02-08,229.0
Z020,2025-02-09,707.0
Z020,2025-02-10,991.0
Z020,2025-02-11,782.0
Z020,2025-02-12,607.0
Z020,2025-02-13,862.0
Z020,2025-02-14,422.0
Z020,2025-02-15,384.0
Z020,2025-02-16,112.0
Z020,2025-02-17,324.0
Z020,2025-02-18,551.0
Z020,2025-02-19,687.0
Z020,2025-02-20,190.0
Z020,2025-02-21,788.0
Z020,2025-02-22,904.0
Z020,2025-02-23,
Z020,2025-02-24,796.0
Z020,2025-02-25,
Z020,2025-02-26,374.0
Z020,2025-02-27,835.0
Z020,2025-02-28,903.0
Z020,2025-03-01,122.0
Z020,2025-03-02,720.0
Z020,2025-03-03,293.0
Z020,2025-03-04,481.0
Z020,2025-03-05,625.0
Z020,2025-03-06,862.0
Z020,2025-03-07,443.0
Z020,2025-03-08,502.0
Z020,2025-03-09,375.0
Z020,2025-03-10,393.0
Z020,2025-03-11,944.0
Z020,2025-03-12,397.0
Z020,2025-03-13,
Z020,2025-03-14,138.0
Z020,2025-03-15,263.0
Z020,2025-03-16,666.0
Z020,2025-03-17,340.0
Z020,2025-03-18,367.0
Z020,2025-03-19,
Z020,2025-03-20,480.0
Z020,2025-03-21,982.0
Z020,2025-03-22,995.0
Z020,2025-03-23,865.0
Z020,2025-03-24,533.0
Z020,2025-03-25,228.0
Z020,2025-03-26,288.0
Z020,2025-03-27,
Z020,2025-03-28,692.0
Z020,2025-03-29,
Z020,2025-03-30,701.0
Z020,2025-03-31,131.0
Z021,2025-01-01,337.0
Z021,2025-01-02,317.0
Z021,2025-01-03,797.0
Z021,2025-01-04,318.0
Z021,2025-01-05,425.0
Z021,2025-01-06,671.0
Z021,2025-01-07,207.0
Z021,2025-01-08,957.0
Z021,2025-01-09,
Z021,2025-01-10,577.0
Z021,2025-01-11,340.0
Z021,2025-01-12,681.0
Z021,2025-01-13,587.0
Z021,2025-01-14,475.0
Z021,2025-01-15,708.0
Z021,2025-01-16,681.0
Z021,2025-01-17,316.0
Z021,2025-01-18,893.0
Z021,2025-01-19,523.0
Z021,2025-01-20,413.0
Z021,2025-01-21,998.0
Z021,2025-01-22,273.0
Z021,2025-01-23,773.0
Z021,2025-01-24,702.0
Z021,2025-01-25,719.0
Z021,2025-01-26,
Z021,2025-01-27,836.0
Z021,2025-01-28,346.0
Z021,2025-01-29,510.0
Z021,2025-01-30,457.0
Z021,2025-01-31,751.0
Z021,2025-02-01,615.0
Z021,2025-02-02,408.0
Z021,2025-02-03,355.0
Z021,2025-02-04,493.0
Z021,2025-02-05,264.0
Z021,2025-02-06,824.0
Z021,2025-02-07,212.0
Z021,2025-02-08,763.0
Z021,2025-02-09,306.0
Z021,2025-02-10,977.0
Z021,2025-02-11,399.0
Z021,2025-02-12,962.0
Z021,2025-02-13,802.0
Z021,2025-02-14,659.0
Z021,2025-02-15,739.0
Z021,2025-02-16,305.0
Z021,2025-02-17,364.0
Z021,2025-02-18,846.0
Z021,2025-02-19,473.0
Z021,2025-02-20,226.0
Z021,2025-02-21,730.0
Z021,2025-02-22,565.0
Z021,2025-02-23,407.0
Z021,2025-02-24,784.0
Z021,2025-02-25,178.0
Z021,2025-02-26,598.0
Z021,2025-02-27,161.0
Z021,2025-02-28,639.0
Z021,2025-03-01,186.0
Z021,2025-03-02,919.0
Z021,2025-03-03,733.0
Z021,2025-03-04,125.0
Z021,2025-03-05,421.0
Z021,2025-03-06,358.0
Z021,2025-03-07,791.0
Z021,2025-03-08,309.0
Z021,2025-03-09,961.0
Z021,2025-03-10,506.0
Z021,2025-03-11,959.0
Z021,2025-03-12,318.0
Z021,2025-03-13,299.0
Z021,2025-03-14,984.0
Z021,2025-03-15,734.0
Z021,2025-03-16,690.0
Z021,2025-03-17,537.0
Z021,2025-03-18,346.0
Z021,2025-03-19,120.0
Z021,2025-03-20,519.0
Z021,2025-03-21,784.0
Z021,2025-03-22,535.0
Z021,2025-03-23,124.0
Z021,2025-03-24,450.0
Z021,2025-03-25,928.0
Z021,2025-03-26,127.0
Z021,2025-03-27,605.0
Z021,2025-03-28,184.0
